uuid,nombre,apellido,genero,email,telefono,ciudad,pais,codigo_postal,fecha_nacimiento,edad,foto_url,fecha_registro_api,segmento_edad,fecha_procesamiento
7c8b40e8-e59d-4660-9777-2320b65e1043,Timoteo,Villagómez,male,timoteo.villagomez@example.com,(667) 891 4988,Las Navajas,Mexico,91755,1966-09-12,59,https://randomuser.me/api/portraits/men/7.jpg,2014-11-07,Maduro,2026-06-22 21:40:40
ef114dd9-7565-40ee-9bb1-232523d3100c,Teerth,Vernekar,male,teerth.vernekar@example.com,8333492093,Shahjahanpur,India,14999,1981-09-17,44,https://randomuser.me/api/portraits/men/86.jpg,2002-05-13,Adulto,2026-06-22 21:40:40
0a2f51db-48d4-4428-89ab-9d3ada0e813d,Megan,Lévesque,female,megan.levesque@example.com,R76 K83-4216,Kingston,Canada,D1R 0Y2,1997-11-21,28,https://randomuser.me/api/portraits/women/52.jpg,2007-07-06,Adulto,2026-06-22 21:40:40
adb6e3f2-df8f-4b41-96aa-7c682ae88470,Frederikke,Jensen,male,frederikke.jensen@example.com,10240333,Fredeikssund,Denmark,76062,1974-07-16,51,https://randomuser.me/api/portraits/men/32.jpg,2011-06-16,Maduro,2026-06-22 21:40:40
5d567ec3-8725-4bb1-8bbc-9c8a8111626d,Lena,Moore,female,lena.moore@example.com,(964) 207-8455,Carlsbad,United States,63344,1982-04-04,44,https://randomuser.me/api/portraits/women/37.jpg,2019-06-30,Adulto,2026-06-22 21:40:40
174a31d9-91f2-4018-b427-8ce461f58a73,رونیکا,جعفری,female,rwnykh.jaafry@example.com,040-65901826,قزوین,Iran,98044,1980-04-06,46,https://randomuser.me/api/portraits/women/36.jpg,2018-02-19,Maduro,2026-06-22 21:40:40
b320362a-5abc-4cc5-9725-533fb83c0c22,Holly,Harris,female,holly.harris@example.com,051-593-6354,Ennis,Ireland,93612,1952-10-15,73,https://randomuser.me/api/portraits/women/95.jpg,2006-03-08,Senior,2026-06-22 21:40:40
8ae75fe8-aa7b-4ebe-b3a9-650750630281,اميرعلي,سلطانی نژاد,male,myraaly.sltnynjd@example.com,085-42828423,مشهد,Iran,38046,1945-12-15,80,https://randomuser.me/api/portraits/men/33.jpg,2019-02-07,Senior,2026-06-22 21:40:40
a8220171-9b4d-4afb-a6bb-f00a5bb0646c,Jeffery,Horton,male,jeffery.horton@example.com,01-1112-2433,Bendigo,Australia,8603,1944-12-08,81,https://randomuser.me/api/portraits/men/67.jpg,2016-09-13,Senior,2026-06-22 21:40:40
462f3f9f-4144-4d57-85a7-76bc1e4f1ddd,Tim,Tucker,male,tim.tucker@example.com,01-2056-4817,Albury,Australia,4200,1990-03-06,36,https://randomuser.me/api/portraits/men/55.jpg,2002-05-28,Adulto,2026-06-22 21:40:40
38c13ac1-887e-4a02-9893-29fc5d57a01a,Piper,Jones,female,piper.jones@example.com,(149)-949-2811,Blenheim,New Zealand,16447,1996-07-24,29,https://randomuser.me/api/portraits/women/11.jpg,2012-05-19,Adulto,2026-06-22 21:40:40
c0863d0d-7cf5-45f0-b020-fecd07f5f956,Catherine,Ruiz,female,catherine.ruiz@example.com,016977 2779,Glasgow,United Kingdom,X51 3GR,1986-09-04,39,https://randomuser.me/api/portraits/women/18.jpg,2015-04-07,Adulto,2026-06-22 21:40:40
52341147-8a73-4a57-8105-bd9d4c2d9daf,Herminia,Perry,female,herminia.perry@example.com,06-0973-0432,Coffs Harbour,Australia,5935,1976-04-20,50,https://randomuser.me/api/portraits/women/71.jpg,2012-02-26,Maduro,2026-06-22 21:40:40
d9c7c6a0-259a-4a0e-86d3-7cf18a0749f2,Lewis,Van Oene,male,lewis.vanoene@example.com,(049) 1977220,Kruiningen,Netherlands,3606 YU,1967-09-04,58,https://randomuser.me/api/portraits/men/26.jpg,2013-11-08,Maduro,2026-06-22 21:40:40
beb2d503-d4a6-4d2e-bfbc-d54950460701,Astrid,Thomsen,female,astrid.thomsen@example.com,74340950,Lundby,Denmark,78396,1962-09-14,63,https://randomuser.me/api/portraits/women/31.jpg,2022-01-06,Maduro,2026-06-22 21:40:40
e4e99d16-77cc-4889-afdb-21f1ed0388da,Ella,Green,female,ella.green@example.com,015395 63447,St Albans,United Kingdom,S58 1NP,1998-01-06,28,https://randomuser.me/api/portraits/women/36.jpg,2011-04-22,Adulto,2026-06-22 21:40:40
3a5aebf0-d76c-41d1-81a6-4f8f2fd4e66a,Joey,Silva,male,joey.silva@example.com,017687 72543,Nottingham,United Kingdom,J9I 7YQ,1946-06-07,80,https://randomuser.me/api/portraits/men/16.jpg,2011-11-08,Senior,2026-06-22 21:40:40
71246b4a-5771-4cb1-9138-74a91d0ae3da,Vodogray,Budniy,male,vodogray.budniy@example.com,(099) K56-5652,Pervomayskiy,Ukraine,74086,1953-03-09,73,https://randomuser.me/api/portraits/men/32.jpg,2015-01-10,Senior,2026-06-22 21:40:40
d7067a40-0042-4c00-b1e7-06014fb61eca,Tyrone,Wagner,male,tyrone.wagner@example.com,015394 31781,Derby,United Kingdom,L1O 8BL,1983-08-21,42,https://randomuser.me/api/portraits/men/90.jpg,2013-07-06,Adulto,2026-06-22 21:40:40
a866fed6-e1ba-4c36-8633-b3087bd8dc58,Addison,Ennis,female,addison.ennis@example.com,E14 K38-5076,Burlington,Canada,K9Y 2Q8,1996-12-10,29,https://randomuser.me/api/portraits/women/25.jpg,2021-11-11,Adulto,2026-06-22 21:40:40
027b1e2b-b5f1-4989-abe7-342300da02f1,Topias,Mantyla,male,topias.mantyla@example.com,09-905-673,Alavieska,Finland,15008,1978-09-12,47,https://randomuser.me/api/portraits/men/97.jpg,2016-08-10,Maduro,2026-06-22 21:40:40
e6da7ffe-d4bc-48f3-bff8-701e73e02901,Ömür,Tüzün,female,omur.tuzun@example.com,(256)-469-5215,Bartın,Turkey,59411,1983-11-18,42,https://randomuser.me/api/portraits/women/75.jpg,2012-06-21,Adulto,2026-06-22 21:40:40
10bbd848-89d7-4208-b9d3-eb9279756596,Warinder,Shet,male,warinder.shet@example.com,7207940842,Raurkela Industrial Township,India,67237,1990-05-13,36,https://randomuser.me/api/portraits/men/33.jpg,2018-01-30,Adulto,2026-06-22 21:40:40
c4c1c67a-bf4a-44a7-b181-64eb0c47c70b,Ashish,Sas,male,ashish.sas@example.com,(0706) 334573,Sint Maartensbrug,Netherlands,9044 SM,1978-10-28,47,https://randomuser.me/api/portraits/men/5.jpg,2002-06-14,Maduro,2026-06-22 21:40:40
f80cd638-34b0-4f67-b38c-bf1478b9e720,Vedant,Manjunath,male,vedant.manjunath@example.com,9121117455,Sikar,India,94439,1956-07-07,69,https://randomuser.me/api/portraits/men/18.jpg,2003-05-19,Senior,2026-06-22 21:40:40
893892cb-1e98-4420-8898-b40aeb20cc32,Ava,Martin,female,ava.martin@example.com,(768)-889-3213,Greymouth,New Zealand,49413,1965-12-05,60,https://randomuser.me/api/portraits/women/64.jpg,2010-02-19,Maduro,2026-06-22 21:40:40
499c7a28-1282-433d-a42b-a0fd69e9fd0e,Alen,Michielse,male,alen.michielse@example.com,(018) 2158741,Kring van Dorth,Netherlands,6018 GV,1951-02-12,75,https://randomuser.me/api/portraits/men/19.jpg,2008-02-20,Senior,2026-06-22 21:40:40
f2dd23c8-f840-45dc-9c1a-58643ed4fa80,Trude,Dietl,female,trude.dietl@example.com,0206-4385432,Hann. Münden,Germany,23934,1987-07-14,38,https://randomuser.me/api/portraits/women/93.jpg,2018-07-05,Adulto,2026-06-22 21:40:40
44db33db-b7c8-4280-b584-306037265348,Carl,Madsen,male,carl.madsen@example.com,14067012,Oure,Denmark,78592,1981-07-26,44,https://randomuser.me/api/portraits/men/47.jpg,2013-09-05,Adulto,2026-06-22 21:40:40
75aacc2f-7640-4b02-bd47-9e4a57bb30a8,Vilena,Lyubomirskiy,female,vilena.lyubomirskiy@example.com,(099) W97-1116,Belz,Ukraine,83338,1964-10-17,61,https://randomuser.me/api/portraits/women/64.jpg,2014-07-23,Maduro,2026-06-22 21:40:40
d46b411b-49da-4ea6-ac7c-680706f2eb3d,Yanis,Lacroix,male,yanis.lacroix@example.com,075 749 19 72,Altishofen,Switzerland,1834,1953-02-12,73,https://randomuser.me/api/portraits/men/45.jpg,2003-09-15,Senior,2026-06-22 21:40:40
ee869bb9-a5c3-49c2-9439-591d3bb0426d,Bertha,Lee,female,bertha.lee@example.com,08-2480-3588,Warrnambool,Australia,5266,1995-04-11,31,https://randomuser.me/api/portraits/women/89.jpg,2007-01-15,Adulto,2026-06-22 21:40:40
7590ee04-e4e3-414a-bb66-0976520e076c,Barb,Silva,female,barb.silva@example.com,071-563-2775,New Ross,Ireland,32625,1963-05-07,63,https://randomuser.me/api/portraits/women/6.jpg,2004-12-05,Maduro,2026-06-22 21:40:40
d7f78ebd-6faf-4f33-880b-04d62594702c,Stella,Hinna,female,stella.hinna@example.com,73270837,Ørsta,Norway,6921,1946-04-25,80,https://randomuser.me/api/portraits/women/31.jpg,2007-07-20,Senior,2026-06-22 21:40:40
2140496b-848a-4aee-a647-5c014e6d4468,Wallace,Griffin,male,wallace.griffin@example.com,071-457-0920,Dundalk,Ireland,35769,1989-03-01,37,https://randomuser.me/api/portraits/men/29.jpg,2011-06-04,Adulto,2026-06-22 21:40:40
fd80fddf-cf56-4fe7-b9fe-3b95239eb501,Martín,Nieto,male,martin.nieto@example.com,926-107-276,Sevilla,Spain,67028,1994-09-09,31,https://randomuser.me/api/portraits/men/64.jpg,2019-07-17,Adulto,2026-06-22 21:40:40
eba34e5d-b701-4df6-848a-8bbf09196ab3,Dalemir,Gurenko,male,dalemir.gurenko@example.com,(068) I22-9507,Ukrayinsk,Ukraine,48633,1967-07-30,58,https://randomuser.me/api/portraits/men/19.jpg,2012-09-16,Maduro,2026-06-22 21:40:40
d7cdefd1-05c3-40d1-b03c-c8f5e145f874,بنیامین,کامروا,male,bnymyn.khmrw@example.com,078-48024826,خوی,Iran,78871,1948-10-18,77,https://randomuser.me/api/portraits/men/72.jpg,2004-11-11,Senior,2026-06-22 21:40:40
01001eb8-285b-463c-a01e-b71819c268cc,درسا,رضایی,female,drs.rdyy@example.com,097-20511952,ملارد,Iran,65523,1951-07-25,74,https://randomuser.me/api/portraits/women/12.jpg,2004-07-30,Senior,2026-06-22 21:40:40
16520236-e5c0-42ce-9c1e-41e88e02eb19,Zhivoslav,G'Oydich,male,zhivoslav.g'oydich@example.com,(099) D31-3815,Rahiv,Ukraine,31790,1993-04-05,33,https://randomuser.me/api/portraits/men/71.jpg,2020-06-23,Adulto,2026-06-22 21:40:40
604f0b7f-121a-42ca-80f4-92889633f21e,Albert,Andersen,male,albert.andersen@example.com,14131003,Juelsminde,Denmark,17077,1991-08-03,34,https://randomuser.me/api/portraits/men/49.jpg,2004-03-11,Adulto,2026-06-22 21:40:40
0669d74c-b270-402e-b600-71801af68724,Karin,Gauthier,female,karin.gauthier@example.com,075 959 80 58,Lucens,Switzerland,5684,1972-09-24,53,https://randomuser.me/api/portraits/women/21.jpg,2021-02-21,Maduro,2026-06-22 21:40:40
9be0c5e5-6d23-454c-a889-4a3ef936677a,Abigail,Skjevik,female,abigail.skjevik@example.com,60992324,Trømborg,Norway,8114,1973-09-23,52,https://randomuser.me/api/portraits/women/48.jpg,2015-01-18,Maduro,2026-06-22 21:40:40
eb130356-c6d6-422d-a948-2e7e221f6ffd,Manuel,Green,male,manuel.green@example.com,015242 62198,Bradford,United Kingdom,SD3 3EX,1990-08-16,35,https://randomuser.me/api/portraits/men/9.jpg,2008-01-17,Adulto,2026-06-22 21:40:40
beddd266-d952-462a-b757-beade2e14273,Toivo,Mikkola,male,toivo.mikkola@example.com,03-352-200,Inari,Finland,77319,1966-12-11,59,https://randomuser.me/api/portraits/men/25.jpg,2019-12-27,Maduro,2026-06-22 21:40:40
e3362756-5f87-464a-b835-eab2da6a901d,Sofia,Kalas,female,sofia.kalas@example.com,02-927-282,Paltamo,Finland,12377,1951-04-18,75,https://randomuser.me/api/portraits/women/30.jpg,2015-04-29,Senior,2026-06-22 21:40:40
cd381699-76d8-452a-a1e3-5c7b31d31054,Gonzalo,Diez,male,gonzalo.diez@example.com,971-805-935,Ferrol,Spain,89700,1946-11-04,79,https://randomuser.me/api/portraits/men/75.jpg,2014-04-22,Senior,2026-06-22 21:40:40
6fbf20cc-e9a2-45c3-b84d-947aaf650373,Lily,Fitzsimmons,female,lily.fitzsimmons@example.com,041-152-6912,Bandon,Ireland,47531,1956-05-07,70,https://randomuser.me/api/portraits/women/17.jpg,2009-04-08,Senior,2026-06-22 21:40:40
0df204d1-e4cb-4b01-8c5f-ea2177c9588b,Blake,Andersen,male,blake.andersen@example.com,P24 Z30-2482,Souris,Canada,M2C 2V9,1945-11-19,80,https://randomuser.me/api/portraits/men/24.jpg,2010-12-02,Senior,2026-06-22 21:40:40
add55a5b-21fa-43e9-99f8-ae79995d6370,Enora,Pierre,female,enora.pierre@example.com,04-51-77-33-48,Roubaix,France,90273,1982-10-18,43,https://randomuser.me/api/portraits/women/33.jpg,2006-03-13,Adulto,2026-06-22 21:40:40
4a097d20-17c7-42dc-bafe-53b04b65769b,Mathilde,Hernæs,female,mathilde.hernaes@example.com,85858485,Harpefoss,Norway,5723,1953-01-29,73,https://randomuser.me/api/portraits/women/14.jpg,2005-05-24,Senior,2026-06-22 21:40:40
c291b4c7-4ba5-45fd-ae76-6c0aa2cc80f1,Freddie,Lawrence,male,freddie.lawrence@example.com,031-823-2958,Tullamore,Ireland,33624,1994-05-29,32,https://randomuser.me/api/portraits/men/82.jpg,2005-07-17,Adulto,2026-06-22 21:40:40
26ec513a-bef4-446d-8da0-f5f1241dc8ae,فاطمه زهرا,کامروا,female,ftmhzhr.khmrw@example.com,006-81172350,قدس,Iran,67967,1967-04-06,59,https://randomuser.me/api/portraits/women/7.jpg,2009-08-03,Maduro,2026-06-22 21:40:40
cdf7528a-f231-4eaa-844e-fe21088a7375,Lya,Perez,female,lya.perez@example.com,05-96-38-50-85,Aix-En-Provence,France,48472,1981-08-10,44,https://randomuser.me/api/portraits/women/52.jpg,2020-10-20,Adulto,2026-06-22 21:40:40
183fb1d4-9b9b-4924-b006-8cd78ee2eeeb,Elif,Taşlı,female,elif.tasli@example.com,(795)-880-2679,Manisa,Turkey,88841,1976-01-19,50,https://randomuser.me/api/portraits/women/79.jpg,2006-01-03,Maduro,2026-06-22 21:40:40
7255638e-7130-44c1-9968-fdcba0039e9f,Samantha,Lewis,female,samantha.lewis@example.com,(989)-740-9399,Dunedin,New Zealand,27716,1993-04-06,33,https://randomuser.me/api/portraits/women/82.jpg,2020-10-16,Adulto,2026-06-22 21:40:40
59cb8012-8a1f-4208-9021-00e4e11bd146,Tatolyuba,Ribak,female,tatolyuba.ribak@example.com,(068) Y89-6249,Borispil,Ukraine,56751,1949-02-10,77,https://randomuser.me/api/portraits/women/35.jpg,2005-02-18,Senior,2026-06-22 21:40:40
04ad18f7-acc5-43a3-8f8f-f9fd7195b85d,Zackary,Walker,male,zackary.walker@example.com,A65 D64-2022,Sherbrooke,Canada,H4X 6I3,1963-03-08,63,https://randomuser.me/api/portraits/men/79.jpg,2004-02-19,Maduro,2026-06-22 21:40:40
52e0a008-fd5d-411a-9349-072535c11212,Jeppe,Johansen,male,jeppe.johansen@example.com,35747270,København V,Denmark,61256,1953-07-20,72,https://randomuser.me/api/portraits/men/61.jpg,2007-01-03,Senior,2026-06-22 21:40:40
05a05219-e280-4f84-8543-be06a4748cbd,Joan,Horton,female,joan.horton@example.com,01-2448-1488,Sunshine Coast,Australia,2986,1951-11-15,74,https://randomuser.me/api/portraits/women/15.jpg,2016-02-18,Senior,2026-06-22 21:40:40
04dc8be6-786b-4578-9172-583c7a6a514c,Mateo,Olvera,male,mateo.olvera@example.com,(672) 643 2958,Cabo del Sol,Mexico,14945,1954-04-02,72,https://randomuser.me/api/portraits/men/14.jpg,2006-10-08,Senior,2026-06-22 21:40:40
8998195d-3fb8-4e38-a8bb-79498ffe7bce,Willemien,Aelmans,female,willemien.aelmans@example.com,(075) 4887577,Roosteren,Netherlands,9090 FB,1962-06-06,64,https://randomuser.me/api/portraits/women/36.jpg,2004-09-07,Maduro,2026-06-22 21:40:40
100e8ac2-fbe5-422e-b3c5-d42ca79c6a20,Jayro,Van Zanden,male,jayro.vanzanden@example.com,(0244) 518598,Netterden,Netherlands,2447 LB,1990-11-30,35,https://randomuser.me/api/portraits/men/28.jpg,2011-03-22,Adulto,2026-06-22 21:40:40
94f5485e-f87b-49b9-b710-158aeae38793,Silvéria,Ramos,female,silveria.ramos@example.com,(82) 1168-5961,Mauá,Brazil,48196,1975-03-25,51,https://randomuser.me/api/portraits/women/68.jpg,2021-03-11,Maduro,2026-06-22 21:40:40
7c0d831a-2e9e-4912-8f74-23ff5044ab9b,Stéphanie,Martin,female,stephanie.martin@example.com,075 638 61 21,Pfungen,Switzerland,9290,1950-04-09,76,https://randomuser.me/api/portraits/women/14.jpg,2012-05-10,Senior,2026-06-22 21:40:40
54cae779-ef39-4341-a114-165b49018741,Dominic,Gebhard,male,dominic.gebhard@example.com,0207-7970999,Mainburg,Germany,47792,1996-12-08,29,https://randomuser.me/api/portraits/men/47.jpg,2004-03-01,Adulto,2026-06-22 21:40:40
1d5f28c7-647d-434d-b81d-a5199d6e3fec,Lotti,Engelke,female,lotti.engelke@example.com,0122-5084269,Südliches Anhalt,Germany,29558,1952-09-24,73,https://randomuser.me/api/portraits/women/4.jpg,2020-05-01,Senior,2026-06-22 21:40:40
414f0787-6db2-4631-b4cb-e92b3490bdd8,Florian,Rey,male,florian.rey@example.com,03-94-50-37-56,Limoges,France,15304,1985-03-19,41,https://randomuser.me/api/portraits/men/25.jpg,2015-11-28,Adulto,2026-06-22 21:40:40
adcd5d08-02bd-487c-b2c7-50c41b4a161c,Veit,Böhnke,male,veit.bohnke@example.com,0557-2850858,Thannhausen,Germany,21791,1966-02-02,60,https://randomuser.me/api/portraits/men/82.jpg,2002-04-10,Maduro,2026-06-22 21:40:40
ba588c43-b6e2-4227-b820-9cdcd8af1e36,Tuğrul,Frencken,male,tugrul.frencken@example.com,(0105) 761153,Mukkekeburen,Netherlands,4648 FM,1995-10-01,30,https://randomuser.me/api/portraits/men/71.jpg,2022-05-03,Adulto,2026-06-22 21:40:40
04873925-5d1a-4e72-9805-f558364bca72,Ken,Carr,male,ken.carr@example.com,(836) 737-7698,Aubrey,United States,35033,1970-10-22,55,https://randomuser.me/api/portraits/men/62.jpg,2017-02-26,Maduro,2026-06-22 21:40:40
84d25426-5e9a-4339-b658-b17c2d273eff,Zhivosil,Savchak,male,zhivosil.savchak@example.com,(096) T79-2499,Baranivka,Ukraine,83076,1990-10-07,35,https://randomuser.me/api/portraits/men/6.jpg,2009-12-11,Adulto,2026-06-22 21:40:40
239f1bca-5d72-43ee-ac1e-9a5b8a9bb238,Tiffany,Mercier,female,tiffany.mercier@example.com,078 104 29 27,Heiligenschwendi,Switzerland,9125,1988-02-10,38,https://randomuser.me/api/portraits/women/87.jpg,2016-07-01,Adulto,2026-06-22 21:40:40
dd34c7d7-7cbc-4143-8914-d7f810d89943,Marina,Prieto,female,marina.prieto@example.com,947-062-212,Barcelona,Spain,81137,1965-11-22,60,https://randomuser.me/api/portraits/women/3.jpg,2006-04-15,Maduro,2026-06-22 21:40:40
a161ca09-e170-4ba2-aa8d-8e13a73873a6,زهرا,پارسا,female,zhr.prs@example.com,048-77338147,اهواز,Iran,45226,1961-08-01,64,https://randomuser.me/api/portraits/women/8.jpg,2003-12-31,Maduro,2026-06-22 21:40:40
36f9acd4-b3cf-4ac4-a391-ceef43deb4b5,Alex,Kumar,male,alex.kumar@example.com,(623)-585-1637,Whanganui,New Zealand,67243,1968-07-13,57,https://randomuser.me/api/portraits/men/86.jpg,2006-10-01,Maduro,2026-06-22 21:40:40
a9da560b-d686-4a62-b674-f739fd3047ff,Rogério,Duarte,male,rogerio.duarte@example.com,(50) 0803-4466,Caruaru,Brazil,23304,1951-01-17,75,https://randomuser.me/api/portraits/men/73.jpg,2012-04-26,Senior,2026-06-22 21:40:40
e7b49cd5-4d82-44e6-ab72-db0b91113dff,Samantha,Watson,female,samantha.watson@example.com,08-9806-7596,Bathurst,Australia,7987,1969-10-21,56,https://randomuser.me/api/portraits/women/89.jpg,2011-03-31,Maduro,2026-06-22 21:40:40
f923c25c-c65a-4c03-9714-e3ee942c392f,Lorenzo,Casares,male,lorenzo.casares@example.com,(657) 658 0989,San Agustín Amatengo,Mexico,99409,1966-03-08,60,https://randomuser.me/api/portraits/men/25.jpg,2009-10-26,Maduro,2026-06-22 21:40:40
e38277b0-3d4e-4b3e-bc3b-69318c1f2e93,Dieneke,Jak,female,dieneke.jak@example.com,(035) 6073691,Vilt,Netherlands,9125 LC,1986-03-16,40,https://randomuser.me/api/portraits/women/88.jpg,2015-03-01,Adulto,2026-06-22 21:40:40
7251913f-3c7a-40ee-81d3-0916c27b944b,Ljubiša,Ivkov,male,ljubisa.ivkov@example.com,015-2838-497,Golubac,Serbia,94537,1978-03-08,48,https://randomuser.me/api/portraits/men/85.jpg,2012-02-26,Maduro,2026-06-22 21:40:40
3db1f38f-a4c5-4646-95a8-c991a4d7cd1b,Asta,Poulsen,female,asta.poulsen@example.com,30342352,København Ø,Denmark,85607,1952-08-21,73,https://randomuser.me/api/portraits/women/33.jpg,2016-04-13,Senior,2026-06-22 21:40:40
4efdab4f-a2d1-4911-9e08-c99b52f934e1,Mark,Ryan,male,mark.ryan@example.com,01-6438-0393,Queanbeyan,Australia,6663,1989-02-09,37,https://randomuser.me/api/portraits/men/94.jpg,2019-07-28,Adulto,2026-06-22 21:40:40
1856a845-6488-4581-84f5-c4fd3067c69d,Iiris,Niemi,female,iiris.niemi@example.com,07-756-073,Pertunmaa,Finland,32232,1988-09-18,37,https://randomuser.me/api/portraits/women/23.jpg,2012-04-28,Adulto,2026-06-22 21:40:40
40e8299a-1e42-4710-a1d1-a2c855dce5f9,Iepistima,Artimovich,female,iepistima.artimovich@example.com,(096) V72-0881,Dolina,Ukraine,69425,1963-02-10,63,https://randomuser.me/api/portraits/women/46.jpg,2004-09-11,Maduro,2026-06-22 21:40:40
705b18a2-d29a-4602-a26e-ae9d995b5d42,Renee,Reed,female,renee.reed@example.com,(898) 212-1846,Fontana,United States,33017,1976-03-15,50,https://randomuser.me/api/portraits/women/73.jpg,2005-04-10,Maduro,2026-06-22 21:40:40
f52b3f58-8d08-4385-a33a-b687ecfd7682,Wally,Finkbeiner,female,wally.finkbeiner@example.com,0023-9666308,Wunsiedel I. Fichtelgebirge,Germany,82951,1963-11-12,62,https://randomuser.me/api/portraits/women/65.jpg,2019-11-10,Maduro,2026-06-22 21:40:40
42d5e9f5-46de-4b2f-ab9c-f02bfbb91d23,Shravya,Shayana,female,shravya.shayana@example.com,8583057882,Bidar,India,58992,1983-03-28,43,https://randomuser.me/api/portraits/women/22.jpg,2009-07-29,Adulto,2026-06-22 21:40:40
8eddd937-0663-463c-bcea-04cd536d117b,Cecil,Washington,male,cecil.washington@example.com,08-3265-4905,Port Macquarie,Australia,9281,1964-12-27,61,https://randomuser.me/api/portraits/men/19.jpg,2004-09-29,Maduro,2026-06-22 21:40:40
ed53987a-87a7-4918-8201-6d9526e1d509,Florence,Taylor,female,florence.taylor@example.com,E13 P16-3900,Richmond,Canada,P9L 5F1,1990-08-04,35,https://randomuser.me/api/portraits/women/17.jpg,2004-06-18,Adulto,2026-06-22 21:40:40
272fdd43-0938-4f6c-be2b-bd062ff2b6f8,Octavio,Fuentes,male,octavio.fuentes@example.com,(690) 419 2958,San Nicolás de los Agustinos,Mexico,37469,1955-05-17,71,https://randomuser.me/api/portraits/men/87.jpg,2004-03-07,Senior,2026-06-22 21:40:40
93b549b1-6ece-4da7-847c-6e5284da323c,Maja,Rakić,female,maja.rakic@example.com,031-5501-674,Srbobran,Serbia,61878,1971-02-24,55,https://randomuser.me/api/portraits/women/54.jpg,2003-06-13,Maduro,2026-06-22 21:40:40
7db50daa-f5f4-4c35-aec4-91e24b2b93e8,Arnold,Lopez,male,arnold.lopez@example.com,(757) 215-0171,Moscow,United States,51353,1976-07-16,49,https://randomuser.me/api/portraits/men/45.jpg,2005-02-28,Maduro,2026-06-22 21:40:40
9586509d-9f22-4d29-861c-9a8d5285d792,Milton,Day,male,milton.day@example.com,01-3625-5520,Rockhampton,Australia,6246,1995-06-21,31,https://randomuser.me/api/portraits/men/56.jpg,2019-04-12,Adulto,2026-06-22 21:40:40
2541dde5-99bb-47d5-b0ef-39b087e2351e,Urte,Zach,female,urte.zach@example.com,0115-2174110,Oranienbaum-Wörlitz,Germany,46474,1950-11-09,75,https://randomuser.me/api/portraits/women/57.jpg,2015-07-13,Senior,2026-06-22 21:40:40
b8e56910-a3fa-4f69-87e8-97ed7e58f7cf,Jessica,Mahler,female,jessica.mahler@example.com,0044-2821765,Altenburger Land,Germany,52662,1987-05-14,39,https://randomuser.me/api/portraits/women/72.jpg,2008-05-09,Adulto,2026-06-22 21:40:40
a6b7bbdf-c11d-4207-85cb-60d26a5869b7,Jean-François,Meunier,male,jean-francois.meunier@example.com,076 431 05 57,Wolfhalden,Switzerland,6380,1953-04-09,73,https://randomuser.me/api/portraits/men/91.jpg,2012-03-23,Senior,2026-06-22 21:40:40
